Date,TempMax,TempMin,TempMean,Precipitation,PrecipHours,WindSpeed,SunshineDuration
2013-11-10,59.8,32.2,47.6,0,0,3,33440.32
2013-11-11,60.5,36.6,48.8,0,0,3.1,33312.08
2013-11-12,61.8,37.6,49.2,0,0,3.4,33185.1
2013-11-13,58.4,32.7,46.5,0,0,3.1,31639.68
2013-11-14,55.5,37.3,46.4,0,0,4.5,32935.58
2013-11-15,56.8,30.5,42.6,0.028,2,12.2,32813.37
2013-11-16,49.7,30.2,41.6,0,0,14.9,7605.32
2013-11-17,55.7,35.5,44.9,0,0,6.6,32574.91
2013-11-18,53.8,27.2,41,0,0,3.1,32459.02
2013-11-19,53.2,31.4,42,0,0,4,11592.29
2013-11-20,50.5,33.4,42,0.067,7,4.7,10905.23
2013-11-21,51.2,29.9,40.3,0.201,18,16.5,31237.11
2013-11-22,35.8,30,32,0.488,23,8.6,0
2013-11-23,37.1,29.9,33.4,0.409,22,4.3,4838.22
2013-11-24,36.2,26.8,33.8,0.035,4,5.9,14119.04
2013-11-25,39.4,24.5,30.9,0,0,2.7,30686.41
2013-11-26,41,21.5,30.5,0,0,2.7,31482.4
2013-11-27,39.4,17.8,29.3,0,0,3.4,30467.79
2013-11-28,38.1,24,30,0,0,3.7,30909.53
2013-11-29,38,23.6,29.5,0,0,3,31075.26
2013-11-30,36.5,23.2,28.8,0,0,3.8,30809.24
2013-12-01,37.3,22.4,28.7,0,0,5.9,30779.53
2013-12-02,40.2,23.8,30.5,0,0,5.1,30685.73
2013-12-03,47.2,25.1,35.3,0.063,3,11.2,21808.81
2013-12-04,31.4,4.7,19.3,0.394,10,7.9,29223.55
2013-12-05,13.9,-9.6,2.5,0,0,4.4,30618.77
2013-12-06,16.1,-2.5,6.8,0,0,2.7,30507.26
2013-12-07,24.5,6.1,16.2,0.157,16,4.1,4348.78
2013-12-08,18.8,1.4,12.8,0.047,5,7,30490.04
2013-12-09,10.5,-6.2,3.7,0,0,4.9,30483.32
2013-12-10,12.5,-12.9,0.6,0,0,4,30452.39
2013-12-11,17.6,2.5,9.5,0,0,3.5,30453.45
2013-12-12,20.2,3.1,11.5,0,0,3.8,30455.98
2013-12-13,23.6,10.5,16.1,0,0,2.7,29101.77
2013-12-14,26.5,11.3,16.7,0,0,4.5,30459.59
2013-12-15,29.7,5.3,16.3,0,0,3,30470.61
2013-12-16,33.4,12,22.2,0,0,3.4,30461.75
2013-12-17,34.1,14.3,23.8,0,0,3.6,30444.68
2013-12-18,33.1,11.2,23.5,0,0,3.7,26928.89
2013-12-19,40.1,21.6,30.5,0.016,3,3.6,27950.17
2013-12-20,33.3,20,28.2,0,0,4.3,30418.24
2013-12-21,31,11.4,21.8,0,0,4.8,30417.64
2013-12-22,31.3,3.5,18.5,0,0,5.5,30421.1
2013-12-23,34.8,6,20,0,0,4.5,30428.61
2013-12-24,33.8,7.7,21.3,0,0,5.6,30440.12
2013-12-25,34.9,6,20.6,0,0,3.1,30455.62
2013-12-26,35,14.3,23.2,0,0,3.1,30475.08
2013-12-27,37.8,17.6,26.4,0,0,3,30498.46
2013-12-28,34.3,16.7,25.7,0,0,3.2,22119.63
2013-12-29,35.2,17.9,26.2,0,0,4.6,30556.83
2013-12-30,35.9,12.5,23.6,0,0,3.3,30591.75
2013-12-31,37.5,17.4,27.4,0,0,3.9,28406.18
2014-01-01,39.2,21.7,28.6,0,0,4.6,30672.84
2014-01-02,40.5,17.5,28.1,0,0,3.2,30718.92
2014-01-03,39.2,17.7,27.7,0,0,3.3,30768.62
2014-01-04,35.5,20.2,26.5,0,0,17.4,30333.92
2014-01-05,31,16.1,22.3,0,0,7.2,30879.34
2014-01-06,32,12,21.6,0,0,3.4,30941.18
2014-01-07,33.5,17,24.6,0,0,2.7,28334.5
2014-01-08,37.6,20,28.3,0,0,3,27632.22
2014-01-09,39.3,17.7,28.4,0,0,4.3,28616.41
2014-01-10,42.9,23.5,31.6,0,0,10.3,31229
2014-01-11,47.1,21.8,34,0,0,4.2,31310.28
2014-01-12,40.1,24.5,33.7,0.008,1,16.4,31394.94
2014-01-13,41.1,23,31.6,0,0,8.9,31482.84
2014-01-14,43.4,27,33.8,0,0,4.3,31573.81
2014-01-15,43.4,23.6,33.1,0,0,3.8,31667.7
2014-01-16,44.5,23.6,33.1,0,0,4,31764.35
2014-01-17,45.2,23.1,34.1,0,0,3.1,31863.6
2014-01-18,46.4,24.8,34.9,0,0,3,31965.31
2014-01-19,46.1,22.2,34.3,0,0,3.4,32069.32
2014-01-20,47.9,22.3,34,0,0,4,32175.49
2014-01-21,44.8,22,33.2,0,0,3.8,32288.32
2014-01-22,42.1,21.5,32.1,0,0,4.5,32381.76
2014-01-23,40.5,24.4,31.4,0,0,13.5,32414.69
2014-01-24,40.5,18.2,29.9,0,0,3.8,32445.21
2014-01-25,42.3,20.2,31.6,0,0,3.6,32405.66
2014-01-26,44.8,21.8,33.3,0,0,4,32523.38
2014-01-27,48.7,25.1,35.9,0,0,10.5,32583.96
2014-01-28,40.9,24.9,32.8,0,0,7.3,32576.35
2014-01-29,46.1,22.7,34.7,0,0,3.8,32121.27
2014-01-30,41.4,32.2,37,0.232,13,6.3,1465
2014-01-31,38,30,32.8,0.071,9,6.6,20001.36
2014-02-01,36.1,23.5,29.4,0,0,5.4,32840.98
2014-02-02,34.2,17.7,25.8,0,0,3.3,32649.23
2014-02-03,36.5,22.1,28.9,0,0,3.7,32811.48
2014-02-04,35.4,23.5,28,0.047,6,11.7,33368.23
2014-02-05,33,15.5,23.9,0,0,3.9,33442.76
2014-02-06,39.9,15.4,27.5,0,0,6.1,33355.84
2014-02-07,44,26.6,34.3,0.004,1,12.4,33515.33
2014-02-08,50.5,27.5,37.8,0.02,2,11.5,33264.45
2014-02-09,50.7,33.3,41.8,0.039,3,11.4,32345.92
2014-02-10,48.9,31,38.2,0.185,6,9.3,31412.25
2014-02-11,45.8,26,35.5,0,0,6.7,32013.64
2014-02-12,50.3,25.5,38.5,0,0,7.2,34219.98
2014-02-13,57,27.4,42.8,0,0,6.2,35100.71
2014-02-14,58.7,34.3,47.1,0,0,6.8,34878.51
2014-02-15,61.9,39,49.9,0,0,3.8,29812.39
2014-02-16,62,36.4,47.6,0.008,1,21.7,34195.76
2014-02-17,56.7,27.1,43.8,0,0,6.2,34062.61
2014-02-18,57.9,32.4,46.1,0,0,6.3,30463.13
2014-02-19,58.5,30.3,43.7,0.02,2,21.3,25998.12
2014-02-20,40.4,24.1,32,0,0,10.5,36342.74
2014-02-21,50.2,27.7,38.9,0,0,10.8,36495.3
2014-02-22,54.3,30.3,43.5,0,0,13.6,36648.51
2014-02-23,57.5,26.2,42.9,0,0,8.2,36802.26
2014-02-24,60.7,27,45.7,0,0,7.8,36956.4
2014-02-25,61.7,30.4,49.3,0,0,8.7,37110.82
2014-02-26,58.7,33.1,46.4,0,0,4.7,37265.37
2014-02-27,54.7,33.1,44.7,0.098,5,19.1,26659.93
2014-02-28,53.6,31.8,43.8,0,0,14.3,30546.66
2014-03-01,54.4,39.7,46.3,0.091,5,18.4,37728.64
2014-03-02,55.1,35.2,44.4,0,0,8.3,37882.54
2014-03-03,57.2,29.9,45.3,0,0,6.7,38035.98
2014-03-04,55.5,30.9,44.3,0,0,12,32872.14
2014-03-05,56.4,34.6,45.9,0,0,4.4,38341.03
2014-03-06,62.9,29.9,46.3,0.008,2,12.2,32874.34
2014-03-07,50.5,37.1,44.2,0.185,14,7,38645.3
2014-03-08,54.2,30.5,42.1,0,0,10.2,38798.48
2014-03-09,58.7,26.2,44.2,0,0,4.6,38952.25
2014-03-10,67.3,28.8,49.8,0,0,16.7,39106.49
2014-03-11,49.6,34,42.3,0.008,1,19.8,39261.11
2014-03-12,52,26.8,39.4,0,0,8.4,39413.57
2014-03-13,56.1,28.9,44.7,0,0,7.6,39474.24
2014-03-14,59.2,36.8,48.8,0,0,7.9,39541.08
2014-03-15,54.8,34.7,46.2,0,0,17.9,39657.8
2014-03-16,59.3,32.6,47.2,0,0,7.5,39675.7
2014-03-17,67.5,33.8,47,0,0,26.8,39605.66
2014-03-18,48.2,26.4,38,0,0,8.5,38728.83
2014-03-19,52.1,31.3,41.4,0,0,6.5,39989.17
2014-03-20,61.1,25.4,45.6,0,0,8.5,39959.96
2014-03-21,60.7,37.8,51.3,0,0,7,38764.69
2014-03-22,59,38,48.3,0,0,12.2,29579.64
2014-03-23,60.4,30.5,46.3,0,0,10.3,40783.62
2014-03-24,62.6,42.1,52.7,0,0,8.4,40969.73
2014-03-25,68.4,34.9,54.2,0,0,8.1,41131.82
2014-03-26,61.9,41.1,50.5,0.02,2,23.4,25227.8
2014-03-27,57.7,35.5,47.1,0.008,1,17.2,41349.82
2014-03-28,57.2,38.6,47.4,0,0,9.5,41590.56
2014-03-29,67.4,29.9,51.2,0,0,14.7,41060.19
2014-03-30,64.7,41.4,51.2,0.012,2,30.3,24348.35
2014-03-31,58,34.3,46.2,0,0,9.3,41375.7
2014-04-01,60.1,43.9,51.6,0,0,24.5,41468.17
2014-04-02,51.5,36.2,45.1,0.028,5,10.8,40152.48
2014-04-03,53.7,33.4,43.7,0,0,7.4,42337.71
2014-04-04,58.3,29.3,46.2,0,0,13,32732.78
2014-04-05,58.7,37,48.7,0,0,10.4,39361.03
2014-04-06,59.1,38,47.9,0,0,15.4,42364.84
2014-04-07,65.4,41.6,52.5,0,0,8.3,43330.84
2014-04-08,69.1,43.4,57.4,0,0,5.1,43475.83
2014-04-09,77.5,37.9,60.8,0,0,11.3,43590.31
2014-04-10,76.9,52.4,64.1,0,0,13.3,43762.99
2014-04-11,78.5,48.8,65.1,0,0,11.9,42377.08
2014-04-12,76.4,49.9,64.7,0,0,14.3,41082.35
2014-04-13,58.8,35.3,50.3,0.13,8,19.7,26660.87
2014-04-14,50.3,27.4,40.4,0,0,9.4,44323.19
2014-04-15,65.1,28.3,49.4,0,0,9.4,44460.01
2014-04-16,60.5,43.3,52.7,0,0,9,36426.44
2014-04-17,69.8,42.2,56.9,0,0,7.5,44732.8
2014-04-18,78.4,41.6,62.8,0,0,17.1,39482.82
2014-04-19,69.4,55.3,62,0,0,9.7,39179.07
2014-04-20,74.4,42.5,61.5,0,0,10,45138.97
2014-04-21,77.8,46,64.7,0,0,7.7,45273.17
2014-04-22,79.8,50.1,67.7,0,0,23.8,42216.62
2014-04-23,65.9,44.3,53.4,0,0,19.4,45392.41
2014-04-24,66.6,37.4,53.5,0,0,7.3,45447.05
2014-04-25,76,40.7,61.8,0,0,20.2,44304.33
2014-04-26,62.8,47,55.5,0.169,10,18,33272.69
2014-04-27,57.4,39.7,48.8,0,0,18.5,44256.13
2014-04-28,55.1,36.6,46.4,0,0,24,45753.25
2014-04-29,56.6,35.3,46.4,0,0,12.7,45866.12
2014-04-30,58.3,35.1,48.1,0,0,18.3,45927
2014-05-01,66.8,36.4,53.1,0,0,6.2,46117.16
2014-05-02,75.4,44.6,62.8,0,0,7.5,46183.48
2014-05-03,85.1,50.9,70.9,0,0,14,46247.55
2014-05-04,84,57.8,73.1,0,0,20.4,46151.72
2014-05-05,81.9,56,71.3,0,0,21.1,46535.49
2014-05-06,75.8,55.9,66.9,0,0,24.2,45494.99
2014-05-07,63.3,45.8,56.3,0.012,2,17.3,46393.05
2014-05-08,63.9,41.2,54.2,0,0,15.1,46824.17
2014-05-09,70.8,42.5,58.4,0.008,1,16.3,36531.17
2014-05-10,72,48,59.9,0.087,4,18.6,43732.62
2014-05-11,47.2,39.1,42.9,0.547,22,17.3,10926.13
2014-05-12,49.8,36.2,42.2,0.028,4,14.6,46760.88
2014-05-13,53.6,30.9,43,0,0,13.7,47895.3
2014-05-14,61.2,31.2,48.8,0,0,6.6,47997.5
2014-05-15,72.2,37.1,57.2,0,0,6.3,48097.84
2014-05-16,80.2,48.3,66.2,0,0,13.4,39770.56
2014-05-17,84.8,51.5,70.2,0,0,12.2,40399.94
2014-05-18,87.4,55.9,74.1,0,0,22,47417.36
2014-05-19,83.2,60.5,73.5,0,0,17.3,48478.42
2014-05-20,83.1,54.6,70.8,0,0,19,48567.82
2014-05-21,81.7,55.1,69.9,0,0,17.4,44356.04
2014-05-22,79.8,52.8,68.9,0,0,10.1,48290.76
2014-05-23,73.6,58.1,64.8,0.012,3,9.5,37234.27
2014-05-24,72.4,49.6,63.2,0,0,7.4,47905.55
2014-05-25,66.7,54.2,59.7,0.268,14,10,29833.96
2014-05-26,75.3,49.4,63.7,0,0,4.1,48784.36
2014-05-27,87.6,51.1,72.5,0,0,8.1,48813.74
2014-05-28,93.6,54.3,77.5,0,0,14.5,48841.34
2014-05-29,86.6,66.2,77.2,0,0,17.5,31462.89
2014-05-30,85.6,57.7,74.6,0,0,10.3,48891.28
2014-05-31,90.7,56.2,76.4,0,0,19.2,48913.65
2014-06-01,85.8,61.8,75.9,0,0,9.9,49026.47
2014-06-02,91.8,54.6,76.5,0,0,13.4,48953.27
2014-06-03,88,67.8,78.6,0,0,19.6,48257.05
2014-06-04,88.7,53.3,75.3,0,0,10.8,49143.73
2014-06-05,88.3,61.7,76.4,0,0,9.6,49161.7
2014-06-06,89.4,64.1,78.3,0,0,10.5,49012.5
2014-06-07,90.5,62.6,78.1,0,0,7.6,49191.17
2014-06-08,80.9,63.7,73.6,0,0,17.1,48498.92
2014-06-09,80.3,51.6,68.3,0,0,8.6,49283.38
2014-06-10,92.9,53.8,76.7,0,0,14.4,45034.16
2014-06-11,89.7,63,78.5,0,0,13.2,44427.47
2014-06-12,91.7,57.3,78,0,0,11.9,49306.65
2014-06-13,91.1,66.9,80.7,0,0,22.1,49466.49
2014-06-14,78,60.7,71,0,0,15.7,49383.22
2014-06-15,86.3,55.6,73.1,0,0,16.7,45621.92
2014-06-16,85.5,67.3,77.6,0,0,21.2,47979.84
2014-06-17,87.4,62,76.3,0,0,27.1,49222
2014-06-18,74,51.8,64.4,0,0,11.3,49551.62
2014-06-19,79.7,53.9,68.6,0,0,7.7,49631.34
2014-06-20,90.1,54.2,75.9,0,0,7.6,48434.25
2014-06-21,93.3,61.6,81.1,0,0,14.2,47032.72
2014-06-22,92.1,66.8,82,0,0,13.8,47021.47
2014-06-23,92.1,63.5,80.9,0,0,11.2,49590.76
2014-06-24,94,59.5,80.5,0,0,11.6,49664.45
2014-06-25,94.4,63.2,81.9,0,0,15,49647.7
2014-06-26,93.8,66.8,81.3,0.004,1,21.4,43158.12
2014-06-27,85.6,66.2,75.5,0,0,15.8,49608.48
2014-06-28,86.8,64.2,76.6,0,0,8.4,49586.14
2014-06-29,96.4,60.5,82.1,0,0,10.3,49562.05
2014-06-30,95.6,72.2,84.6,0,0,16.2,49536.28
2014-07-01,91.3,64.2,79.9,0,0,10.6,49598.44
2014-07-02,95.6,63.7,83.2,0,0,8.5,49034.14
2014-07-03,96.7,65.9,83.5,0,0,15.8,48739.04
2014-07-04,95.8,65.6,84.4,0,0,10.7,48710.84
2014-07-05,94.3,73.2,85,0,0,8.9,49195.82
2014-07-06,97.9,67.2,85.4,0,0,4.9,49260.33
2014-07-07,98.8,72.1,88.7,0,0,6.5,49160.22
2014-07-08,99.5,67.7,86.2,0,0,14.6,49014.44
2014-07-09,92.8,73.9,83.2,0.008,1,14.7,46406.96
2014-07-10,93.9,70,83.2,0,0,13.9,48278.84
2014-07-11,95.2,72.2,84.2,0,0,13,48707.71
2014-07-12,95.4,73.7,85.9,0,0,10,48769.48
2014-07-13,97.4,71.9,86,0.016,2,12.8,48571.45
2014-07-14,97.8,70.4,86.3,0,0,9.5,47838.12
2014-07-15,96.4,70.9,85.6,0,0,17.2,48184.12
2014-07-16,95.3,74.1,84.9,0,0,17.2,47113.28
2014-07-17,92.2,67.7,81.8,0,0,6.5,48537.65
2014-07-18,96.9,65.9,84.1,0,0,13.2,46437.04
2014-07-19,97.2,72.7,86.8,0,0,8.1,48202.06
2014-07-20,98,70.6,86.3,0,0,18.8,47978.54
2014-07-21,96,69.3,85.1,0,0,15.2,48071.52
2014-07-22,99,65.2,85.7,0,0,6.5,48043.54
2014-07-23,101.9,67.1,88.3,0,0,7.7,47628.74
2014-07-24,96.6,77.6,87.9,0,0,11.9,47062.37
2014-07-25,98,73.2,86.1,0.043,1,12.1,46800
2014-07-26,96.8,73.1,85,0.008,1,11.3,47144.8
2014-07-27,96.5,71.3,86.1,0,0,10.4,46975.37
2014-07-28,88.4,72.6,79.6,0.079,7,13.4,43200
2014-07-29,84.9,68.2,75,0.256,8,11.1,42229.61
2014-07-30,82.3,65.9,74.3,0,0,8.5,46895.57
2014-07-31,86.6,63.6,75.9,0,0,7.9,46967.23
2014-08-01,88.1,69.4,79.3,0,0,9.4,46897.01
2014-08-02,90.6,62.1,79.1,0,0,5,46896.78
2014-08-03,88.5,70.6,79,0.047,3,10.6,39627.55
2014-08-04,84.1,65.8,74.8,0.201,8,12.6,46708.35
2014-08-05,86.1,64.4,75.8,0,0,11.9,46685.58
2014-08-06,89.7,62.3,77.6,0,0,8.9,46671.16
2014-08-07,90.3,64.3,79,0,0,11.1,46558.42
2014-08-08,90.8,61.2,79,0,0,10.1,46492.05
2014-08-09,90.2,64.7,79.1,0,0,8.4,46423.84
2014-08-10,92.7,63.6,80.3,0,0,7.8,46323.09
2014-08-11,93.2,62.8,81.1,0,0,5.8,46249.79
2014-08-12,92.9,69.4,81.5,0,0,10.9,44612.79
2014-08-13,79.5,67.3,72.9,0.063,5,7.8,13000.09
2014-08-14,80.6,63.9,71.6,0.307,4,5.9,46037.3
2014-08-15,86.7,61.5,74.4,0,0,6.9,45963.33
2014-08-16,90.7,59.5,76.6,0,0,5.4,45882.63
2014-08-17,94.2,58.7,78.9,0,0,7.9,45755.34
2014-08-18,95.6,60.8,81.3,0,0,13.2,45626.63
2014-08-19,81,66.2,73.1,0.118,11,10.8,35535.7
2014-08-20,80.5,63.7,71.3,0.055,6,11.8,45365.38
2014-08-21,83.3,60.4,73.5,0,0,9,42941.36
2014-08-22,82.4,62.7,73.3,0.016,2,14.4,45014.23
2014-08-23,72.1,60.5,66.7,0.295,10,6.1,44965.47
2014-08-24,80,55.4,68.2,0,0,6.8,44830.42
2014-08-25,87.1,57.8,73.5,0,0,15.9,44066.08
2014-08-26,82.8,62.1,70.5,0.008,1,15.8,28849.39
2014-08-27,74.3,55.3,65.6,0.055,5,10.5,43442.07
2014-08-28,78,54.4,67.5,0,0,4.8,44284.02
2014-08-29,84.7,53.3,71.2,0,0,4.6,44146.32
2014-08-30,90.9,55,75.6,0,0,16.2,43261.16
2014-08-31,89,67.8,79.4,0,0,15.4,43870.29
2014-09-01,86.2,62.3,75.5,0,0,8.2,43732.1
2014-09-02,91.8,57.1,77.4,0,0,8.7,43593.16
2014-09-03,93.4,63.2,79.9,0,0,15.8,43452.95
2014-09-04,90.3,62.2,75.1,0,0,17.3,29805.1
2014-09-05,84.3,56.3,72.1,0,0,9.4,42830.39
2014-09-06,85.9,62.6,74.8,0.004,1,6.9,42745.9
2014-09-07,88,58.1,75.6,0,0,10.3,42233.4
2014-09-08,77.4,64.4,71.1,0.091,7,11,39545.86
2014-09-09,76.7,60.3,67.7,0.484,5,9.6,40344.8
2014-09-10,75.4,53.7,64.3,0,0,6.3,42106.23
2014-09-11,79.3,51.4,66.4,0,0,7.9,41947.67
2014-09-12,74,47.9,62.4,0,0,10.3,41885.43
2014-09-13,81.2,48.6,66.7,0,0,4.6,41794.04
2014-09-14,86.2,51.5,70.7,0,0,7.8,41710.96
2014-09-15,87.8,54.4,73.1,0,0,5.3,41658.63
2014-09-16,87.2,55,73.3,0,0,6.4,41560.65
2014-09-17,87.5,58.4,75.2,0,0,5.1,41031.96
2014-09-18,88.3,57.7,75.1,0,0,7.4,41263.87
2014-09-19,87.7,59.9,75.5,0,0,7.2,41115.68
2014-09-20,90,65.4,78.4,0,0,6.8,40967.72
2014-09-21,84.7,65.6,72.5,0.039,4,13.9,39879.17
2014-09-22,79.8,57.3,68.9,0.071,5,10.5,40600.25
2014-09-23,81.6,56,70.2,0,0,5.2,40523.19
2014-09-24,85,54.5,71.4,0,0,5.4,40373.39
2014-09-25,88.2,55.6,73.9,0,0,8.3,40222.83
2014-09-26,88.3,58.4,74.8,0,0,11.3,40071.61
2014-09-27,79.5,58.9,69.5,0.13,4,13.8,28934.04
2014-09-28,68.8,50.7,60.4,0.602,14,9.5,33167.33
2014-09-29,60.9,48.8,54.2,0.075,9,8.5,37466.32
2014-09-30,65.1,45.4,55.5,0,0,8.5,39042.51
2014-10-01,59.7,46,52.3,0.165,8,12.1,38367.98
2014-10-02,59.2,42.9,50.8,0,0,5.4,38996.2
2014-10-03,64.1,42.2,53.7,0,0,3.2,38786.95
2014-10-04,67.2,48.2,57.5,0,0,4,38582.88
2014-10-05,69.2,51.7,60.1,0,0,4.9,38384.35
2014-10-06,72.1,53.9,61.7,0,0,5.2,38191.77
2014-10-07,72.2,45.3,59.4,0,0,3.3,36391.66
2014-10-08,70.9,51.8,62.1,0,0,3.3,18979.16
2014-10-09,66.7,55.1,60.2,0.024,3,7.8,16859.76
2014-10-10,69.8,47.6,59.1,0,0,3.9,37490.14
2014-10-11,73,44.5,59.8,0,0,7.8,36363.95
2014-10-12,64.3,47.9,56.2,0.008,1,18.2,36698.87
2014-10-13,60.9,43.3,52.1,0,0,4.7,37054.18
2014-10-14,68.1,36.7,53.9,0,0,4.2,36797.23
2014-10-15,76.4,41.4,59.1,0,0,13.7,36601.98
2014-10-16,75.4,45,62.4,0,0,7.9,36161.91
2014-10-17,73.8,43.3,60.9,0,0,4,36006.41
2014-10-18,69.4,48.2,59.2,0,0,4.1,14962.55
2014-10-19,72.4,44.7,59.7,0,0,4.9,36133.81
2014-10-20,73.3,43.9,60.3,0,0,5.6,36000.06
2014-10-21,73.4,48.9,60.9,0.008,1,13,35969.91
2014-10-22,68.2,46.7,58.6,0,0,6.1,35910.89
2014-10-23,72.7,42.7,58.4,0,0,5.4,35844.64
2014-10-24,74.8,42.1,59,0,0,4.2,35771.92
2014-10-25,78.3,42.2,61,0,0,12.2,35686
2014-10-26,74,52.1,62.8,0.012,1,17,33687.39
2014-10-27,57,42.2,50.6,0,0,10.5,32222.16
2014-10-28,60.4,40.3,50.7,0,0,3.9,35248.69
2014-10-29,63.9,36.6,51.5,0,0,4.3,35105.65
2014-10-30,68.2,40.9,54.8,0,0,4,34964.24
2014-10-31,72.8,38.4,56.3,0,0,8.1,34824.61
2014-11-01,72.3,51.8,61.8,0.004,1,22.2,34686.16
2014-11-02,55.9,41.6,50.1,0.201,17,9.9,34547.94
2014-11-03,49.1,36.2,42.2,0.047,4,10.5,34410.05
2014-11-04,50.8,33.5,41.3,0,0,4.1,34272.6
2014-11-05,55.7,30.9,43.2,0,0,3.7,34135.76
2014-11-06,58.2,32.5,45.4,0,0,3.4,33999.66
2014-11-07,59.6,32.8,47.6,0,0,3.6,33864.48
2014-11-08,60.8,40.2,50.5,0,0,4.4,33730.36
2014-11-09,60.5,33.3,48,0,0,4.2,33597.45
2014-11-10,58.1,37.2,45.3,0,0,19.7,33465.93
2014-11-11,53.2,27.3,41,0,0,5.3,33335.96
2014-11-12,42,27,34.5,0,0,14.8,33038.09
2014-11-13,40.5,24.1,31.6,0.043,4,5.4,31738.75
2014-11-14,43.1,28,35.6,0.016,2,4,26574.38
2014-11-15,51.2,30.8,40,0.012,2,14.5,32835.06
2014-11-16,35.8,22.9,29.9,0,0,12.2,32715.49
2014-11-17,35.9,21.6,28.7,0,0,3.8,32598.55
2014-11-18,40.5,18.3,29.8,0,0,3.5,32484.43
2014-11-19,43.4,20.6,33,0,0,2.9,29223.66
2014-11-20,45.1,25.4,35.4,0,0,2.6,32265.47
2014-11-21,48.3,26.3,37.1,0,0,3.9,32160.51
2014-11-22,52.3,26,38.3,0.122,10,9.3,31621.62
2014-11-23,43.2,25.8,34.7,0,0,16.8,31956.25
2014-11-24,42.9,24,31.4,0,0,14.1,31857.14
2014-11-25,44.1,22.5,32.4,0,0,7.3,31080.56
2014-11-26,53.1,29.4,40.1,0,0,3.8,31502.36
2014-11-27,54.5,26.1,39.1,0,0,4.1,30514.53
2014-11-28,56.5,26.7,40,0,0,3.8,30743.27
2014-11-29,60.4,30.7,44.1,0,0,15.1,31167.43
2014-11-30,59.1,39,47.8,0,0,13.9,27171.01
2014-12-01,55.2,35.5,44.8,0,0,5.4,30927.9
2014-12-02,52.1,27.7,40.4,0.004,1,4.5,25271.3
2014-12-03,51.6,36.9,43.1,0.031,2,6,30199.23
2014-12-04,49.4,41.1,45.4,0.004,1,3.8,70.43
2014-12-05,52.3,40.3,45.5,0,0,4.6,30194.95
2014-12-06,52.6,36.7,44.6,0,0,3.4,18301.55
2014-12-07,51.9,32.7,42.7,0,0,2.7,30495.91
2014-12-08,48.7,32.3,40,0,0,3,28209.57
2014-12-09,49.1,31,39.7,0,0,3.4,30447.47
2014-12-10,48.5,31.3,39.4,0,0,3.2,30446.37
2014-12-11,51.2,26.4,38.7,0,0,2.9,30424.62
2014-12-12,59.6,30.1,43,0,0,6.7,24927.87
2014-12-13,44,35.2,40.9,0.303,12,9.9,14324.91
2014-12-14,41.7,27.3,34,0,0,9.4,30449.29
2014-12-15,38,25.5,31,0,0,4.9,30349.73
2014-12-16,42.7,27.9,34.3,0.051,5,2.5,23036.08
2014-12-17,38.1,30.3,34.2,0,0,3.1,5911.13
2014-12-18,40.3,29.2,35.1,0,0,5.8,30440.58
2014-12-19,40.5,26.2,32.2,0,0,3,30347.48
2014-12-20,40.1,26.2,33,0,0,3.8,21441.59
2014-12-21,43.9,28.2,35.2,0,0,7.8,24735.81
2014-12-22,47.8,30.1,38.1,0.047,5,17.8,30421.5
2014-12-23,38.8,24.5,30.9,0.008,1,6.2,30426.71
2014-12-24,38.7,21.8,29.9,0,0,5.4,27811.23
2014-12-25,34.4,25.1,30.4,0.11,11,12.8,17308.22
2014-12-26,31.7,21,25.5,0.035,6,7.8,28116.81
2014-12-27,28.5,16.7,22.6,0,0,4.8,30434.81
2014-12-28,32,14.2,22.3,0,0,6.7,30512.93
2014-12-29,29,16.7,22.4,0.043,8,7.1,30542.22
2014-12-30,20.4,8.8,15.9,0.016,4,12.6,27202.81
2014-12-31,22.2,5.7,13.5,0,0,8.5,27013.28
2015-01-01,22.2,10.5,16.5,0.11,13,4.3,14291.22
2015-01-02,24,-3.9,10.9,0,0,3.4,30702.34
2015-01-03,28.7,5.5,15.8,0,0,4.7,30753.31
2015-01-04,33.2,0.9,18.2,0,0,3.6,25975.06
2015-01-05,34.2,8.5,23.4,0,0,4.5,30867.46
2015-01-06,40.6,15.8,27.3,0,0,3.2,30930.36
2015-01-07,45.7,22.7,32.6,0,0,2.9,30996.98
2015-01-08,45.2,23.4,33.2,0,0,3.6,31067.15
2015-01-09,42.9,21.4,31.2,0,0,4.1,31140.76
2015-01-10,41.4,24.5,32.4,0,0,3.4,31217.66
2015-01-11,43.4,30.2,35.3,0.024,3,4.9,31297.72
2015-01-12,42.5,25.9,34,0.004,1,4.5,26678.19
2015-01-13,38.1,31.3,34.9,0.319,14,4.6,4749.84
2015-01-14,40.6,23.1,32,0,0,3.6,31555.48
2015-01-15,41.5,21,30.9,0,0,4.1,31646.82
2015-01-16,39.7,20.8,30,0,0,5,31740.64
2015-01-17,42.5,22.6,32.6,0,0,4.6,31836.83
2015-01-18,44.2,23.4,33.1,0,0,3.5,31935.25
2015-01-19,44.2,25,35.1,0,0,3.7,23109.83
2015-01-20,43.6,24.1,35,0,0,5.4,32139.01
2015-01-21,39.7,23.6,31.3,0,0,13,32245.72
2015-01-22,35.7,20.3,27.4,0,0,7.6,32359.13
2015-01-23,39.6,23.8,30.8,0,0,3.6,32410.84
2015-01-24,42.1,23.9,33.5,0,0,3.8,32403.26
